"id"	"name"	"numberlinks"	"school"	"major"	"subject_code"	"instructors"	"updated_at"	"category"	"lang"	"target_students_from"	"target_year"	"elecCompul"	"unit"	"year"	"quarter"	"day_time"	"classroom"	"area"
21259027	"エネルギー科学とマネージメントⅢ"	"[\"ENG-ENS3173J\"]"	"ENG"	"ENS"	"3173J"	"[\"杵淵　紀世志\"]"		"専攻教育科目　Specialized Education"	"日本語（J）"	"エネルギー科学科 / Department of Energy Science and Engineering"	"4"	1	1	2021	"通年集中"	"[[\"その他\",\"その他\"]]"	"＿"	"筑紫地区"
21259120	"宇宙利用学A"	"[\"ENG-AER3431J\"]"	"ENG"	"AER"	"3431J"	"[\"小川　秀朗\",\"LI QINYI\",\"高橋　厚史\"]"		"専攻教育科目　Specialized Education"	"英語及び日本語を併用（E/J）"	"機械航空工学科（航空）  /  Department of Mechanical and Aerospace Engineering"	"3"	1	1	2021	"秋学期"	"[[\"木曜日\",\"２時限\"]]"	"-"	"伊都地区"
21259129	"宇宙利用学Ｂ"	"[\"ENG-AER3432J\"]"	"ENG"	"AER"	"3432J"	"[\"LI QINYI\",\"小川　秀朗\",\"高橋　厚史\"]"		"専攻教育科目　Specialized Education"	"英語及び日本語を併用（E/J）"	"機械航空工学科（航空）  /  Department of Mechanical and Aerospace Engineering"	"3"	1	1	2021	"冬学期"	"[[\"木曜日\",\"２時限\"]]"	"-"	"伊都地区"
21259203	"電気エネルギー工学通論"	"[\"ENG-ZEC3811J\"]"	"ENG"	"ZEC"	"3811J"	"[\"中野　道彦\"]"		"専攻教育科目　Specialized Education"	"日本語（J）"	"電気情報工学科（ＢＣ課程）  /  Department of Electrical Engineering and Computer Science"	"3"	3	2	2021	"後期"	"[[\"木曜日\",\"３時限\"]]"	"-"	"伊都地区"
21259205	"抽象代数学の基礎"	"[\"ENG-COM2531J\"]"	"ENG"	"COM"	"2531J"	"[\"深作　亮也\",\"池松 泰彦\"]"		"専攻教育科目　Specialized Education"	"日本語（J）"	"機械航空工学科  /  Department of Mechanical and Aerospace Engineering"		1	2	2021	"後期"	"[[\"木曜日\",\"３時限\"]]"	"-"	"伊都地区"
21259206	"基礎設計製図"	"[\"ENG-AER2521J\"]"	"ENG"	"AER"	"2521J"	"[\"渡邊　悠太\",\"新本　康久\"]"		"専攻教育科目　Specialized Education"	"英語及び日本語を併用（E/J）"	"機械航空工学科（航空） / Department of Mechanical and Aerospace Engineering"	"2"	3	1	2021	"後期"	"[[\"木曜日\",\"３時限\"],[\"木曜日\",\"４時限\"],[\"木曜日\",\"５時限\"]]"	"-"	"伊都地区"
21259208	"課題集約演習"	"[\"ENG-ENS3512J\"]"	"ENG"	"ENS"	"3512J"	"[\"金　政浩\",\"劉　維\",\"渡邉　賢\"]"		"専攻教育科目　Specialized Education"	"日本語（J）"	"エネルギー科学科 / Department of Energy Science and Engineering"	"3"	3	1	2021	"後期"	"[[\"木曜日\",\"３時限\"],[\"木曜日\",\"４時限\"]]"	"-"	"伊都地区"
21259516	"応用地盤工学II"	"[\"ENG-CVL3352J\"]"	"ENG"	"CVL"	"3352J"	"[\"笠間　清伸\",\"三谷　泰浩\"]"		"専攻教育科目　Specialized Education"	"日本語（J）"	"地球環境工学科（建都）  /  Department of Earth Resources, Marine and Civil Engineering"	"3"	3	1	2021	"冬学期"	"[[\"木曜日\",\"１時限\"]]"	"-"	"伊都地区"
21250001	"数理計画法"	"[\"ENG-ZEC3651J\"]"	"ENG"	"ZEC"	"3651J"	"[\"来嶋　秀治\"]"		"専攻教育科目　Specialized Education"	"日本語（J）"	"電気情報工学科（ＡC課程）  /  Department of Electrical Engineering and Computer Science"	"3"	1	2	2021	"後期"	"[[\"金曜日\",\"１時限\"]]"	"-"	"伊都地区"
21250005	"フーリエ解析と偏微分方程式"	"[\"ENG-COM2131J\"]"	"ENG"	"COM"	"2131J"	"[\"田上　大助\"]"		"専攻教育科目　Specialized Education"	"日本語（J）"	"機械航空工学科（機械）  /  Department of Mechanical and Aerospace Engineering 機械航空工学科（航空） / Department of Mechanical and Aerospace Engineering"	"2"	3	2	2021	"後期"	"[[\"金曜日\",\"１時限\"]]"	"-"	"伊都地区"
