"id"	"name"	"numberlinks"	"school"	"major"	"subject_code"	"instructors"	"updated_at"	"category"	"lang"	"unit"	"year"	"quarter"	"day_time"	"area"	"classroom"	"target_students_from"
21531394	"健康・スポーツ科学演習"	"[\"KED-HSP1211J\"]"	"KED"	"HSP"	"1211J"	"[\"増本　賢治\"]"	"2021-03-30T06:07:35.118Z"	"健康･スポーツ科目"	"日本語（J）"	1	2021	"前期"	"[[\"月曜日\",\"４時限\"]]"	"伊都地区"		
21531444	"学術英語・アカデミックイシューズ"	"[\"KED-LCB1153W\"]"	"KED"	"LCB"	"1153W"	"[\"岡本　恵美\"]"	"2021-05-15T05:51:37.717Z"	"言語文化基礎科目"	"日本語（J）"	1	2021	"前期"	"[[\"月曜日\",\"５時限\"]]"	"伊都地区"		
21531447	"専門英語"	"[\"KED-LCB2124W\"]"	"KED"	"LCB"	"2124W"	"[\"與倉　豊\"]"	"2021-05-14T10:31:37.518Z"	"言語文化基礎科目"	"日本語（J）"	1	2021	"前期"	"[[\"月曜日\",\"５時限\"]]"	"伊都地区"		
21531448	"専門英語"	"[\"KED-LCB2124W\"]"	"KED"	"LCB"	"2124W"	"[\"儲　梅芬\"]"	"2021-04-12T07:29:09.172Z"	"言語文化基礎科目"	"日本語（J）"	1	2021	"前期"	"[[\"月曜日\",\"５時限\"]]"	"伊都地区"		
21531451	"中国語実践Ⅱ"	"[\"KED-LCB2421J\"]"	"KED"	"LCB"	"2421J"	"[\"王　宇南\"]"	"2021-04-05T15:02:42.498Z"	"言語文化基礎科目"	"日本語（J）"	1	2021	"前期"	"[[\"月曜日\",\"５時限\"]]"	"伊都地区"		
21531515	"電磁気学概論"	"[\"KED-SPH1114J\"]"	"KED"	"SPH"	"1114J"	"[\"波多　聰\"]"	"2021-12-19T12:15:30.857Z"	"理系ディシプリン科目　リメディアル系"	"日本語（J）"	1	2021	"秋学期"	"[[\"月曜日\",\"１時限\"]]"	"伊都地区"		
21531516	"熱力学概論"	"[\"KED-SPH1115J\"]"	"KED"	"SPH"	"1115J"	"[\"波多　聰\"]"	"2021-12-19T12:14:58.482Z"	"理系ディシプリン科目　リメディアル系"	"日本語（J）"	1	2021	"冬学期"	"[[\"月曜日\",\"１時限\"]]"	"伊都地区"		
21531517	"電磁気学基礎"	"[\"KED-SPH1124J\"]"	"KED"	"SPH"	"1124J"	"[\"渡部　行男\"]"	"2021-07-01T23:19:04.586Z"	"理系ディシプリン科目　専門基礎系"	"日本語（J）"	1	2021	"秋学期"	"[[\"月曜日\",\"１時限\"]]"	"伊都地区"		
21531518	"熱力学基礎"	"[\"KED-SPH1125J\"]"	"KED"	"SPH"	"1125J"	"[\"渡部　行男\"]"	"2021-07-01T23:23:28.592Z"	"理系ディシプリン科目　専門基礎系"	"日本語（J）"	1	2021	"冬学期"	"[[\"月曜日\",\"１時限\"]]"	"伊都地区"		
21531519	"電磁気学基礎"	"[\"KED-SPH1124J\"]"	"KED"	"SPH"	"1124J"	"[\"茂木　孝一\"]"	"2021-08-30T08:16:22.511Z"	"理系ディシプリン科目　専門基礎系"	"日本語（J）"	1	2021	"秋学期"	"[[\"月曜日\",\"１時限\"]]"	"伊都地区"		
21531520	"熱力学基礎"	"[\"KED-SPH1125J\"]"	"KED"	"SPH"	"1125J"	"[\"茂木　孝一\"]"	"2021-08-30T09:04:17.030Z"	"理系ディシプリン科目　専門基礎系"	"日本語（J）"	1	2021	"冬学期"	"[[\"月曜日\",\"１時限\"]]"	"伊都地区"		
21531521	"電磁気学基礎"	"[\"KED-SPH1124J\"]"	"KED"	"SPH"	"1124J"	"[\"末國　晃一郎\"]"	"2021-08-31T17:00:30.306Z"	"理系ディシプリン科目　専門基礎系"	"日本語（J）"	1	2021	"秋学期"	"[[\"月曜日\",\"１時限\"]]"	"伊都地区"		
21531522	"熱力学基礎"	"[\"KED-SPH1125J\"]"	"KED"	"SPH"	"1125J"	"[\"末國　晃一郎\"]"	"2021-09-10T17:51:04.392Z"	"理系ディシプリン科目　専門基礎系"	"日本語（J）"	1	2021	"冬学期"	"[[\"月曜日\",\"１時限\"]]"	"伊都地区"		
21531523	"電磁気学基礎"	"[\"KED-SPH1124J\"]"	"KED"	"SPH"	"1124J"	"[\"森野　佳生\"]"	"2021-08-20T03:04:16.972Z"	"理系ディシプリン科目　専門基礎系"	"日本語（J）"	1	2021	"秋学期"	"[[\"月曜日\",\"１時限\"]]"	"伊都地区"		
21531528	"微分積分学Ⅱ"	"[\"KED-SMA1124J\"]"	"KED"	"SMA"	"1124J"	"[\"佐藤　康彦\"]"	"2021-03-31T00:55:02.406Z"	"理系ディシプリン科目　専門基礎系"	"日本語（J）"	2	2021	"後期"	"[[\"月曜日\",\"１時限\"]]"	"伊都地区"		
21531530	"身の回りの化学"	"[\"KED-SCH1011J\"]"	"KED"	"SCH"	"1011J"	"[\"森元　聡\"]"	"2021-09-01T00:40:10.413Z"	"理系ディシプリン科目　教養系"	"日本語（J）"	1	2021	"秋学期"	"[[\"月曜日\",\"１時限\"]]"	"伊都地区"		
21531531	"身の回りの化学"	"[\"KED-SCH1011J\"]"	"KED"	"SCH"	"1011J"	"[\"大嶋　孝志\"]"	"2021-11-22T02:49:13.586Z"	"理系ディシプリン科目　教養系"	"日本語（J）"	1	2021	"冬学期"	"[[\"月曜日\",\"１時限\"]]"	"伊都地区"		
21531532	"生命の科学Ａ"	"[\"KED-SBI1011J\"]"	"KED"	"SBI"	"1011J"	"[\"早川　敏之\"]"	"2021-04-02T01:14:33.160Z"	"理系ディシプリン科目　教養系"	"日本語（J）"	1	2021	"秋学期"	"[[\"月曜日\",\"１時限\"]]"	"伊都地区"		
21531533	"生命の科学Ａ"	"[\"KED-SBI1011J\"]"	"KED"	"SBI"	"1011J"	"[\"田村　茂彦\"]"	"2022-01-19T06:42:08.408Z"	"理系ディシプリン科目　教養系"	"日本語（J）"	1	2021	"冬学期"	"[[\"月曜日\",\"１時限\"]]"	"伊都地区"		
21531544	"Intensive English: Japanese Issues 1"	"[\"KED-LCB1189W\"]"	"KED"	"LCB"	"1189W"	"[\"ｵﾄﾞﾜｲﾔｰ ｼｮｰﾝ\"]"	"2021-10-18T03:32:22.369Z"	"言語文化基礎科目"	"英語及び日本語を併用（E/J）"	1	2021	"秋学期"	"[[\"月曜日\",\"１時限\"],[\"月曜日\",\"２時限\"]]"	"伊都地区"		
21531545	"Intensive English: Japanese Issues 2"	"[\"KED-LCB1190W\"]"	"KED"	"LCB"	"1190W"	"[\"ｵﾄﾞﾜｲﾔｰ ｼｮｰﾝ\"]"	"2021-10-18T03:32:51.703Z"	"言語文化基礎科目"	"英語及び日本語を併用（E/J）"	1	2021	"冬学期"	"[[\"月曜日\",\"１時限\"],[\"月曜日\",\"２時限\"]]"	"伊都地区"		
21531546	"Intensive English: Japanese Issues 1"	"[\"KED-LCB1189W\"]"	"KED"	"LCB"	"1189W"	"[\"ハズウェル．Ｃ\"]"	"2021-05-26T04:11:27.525Z"	"言語文化基礎科目"	"英語及び日本語を併用（E/J）"	1	2021	"秋学期"	"[[\"月曜日\",\"１時限\"],[\"月曜日\",\"２時限\"]]"	"伊都地区"		
21531547	"Intensive English: Japanese Issues 2"	"[\"KED-LCB1190W\"]"	"KED"	"LCB"	"1190W"	"[\"ハズウェル．Ｃ\"]"	"2021-10-01T09:26:03.268Z"	"言語文化基礎科目"	"英語及び日本語を併用（E/J）"	1	2021	"冬学期"	"[[\"月曜日\",\"１時限\"],[\"月曜日\",\"２時限\"]]"	"伊都地区"		
21531548	"Intensive English: Japanese Issues 1"	"[\"KED-LCB1189W\"]"	"KED"	"LCB"	"1189W"	"[\"レイカー，Ｓ．\"]"	"2021-09-24T09:07:55.118Z"	"言語文化基礎科目"	"英語及び日本語を併用（E/J）"	1	2021	"秋学期"	"[[\"月曜日\",\"１時限\"],[\"月曜日\",\"２時限\"]]"	"伊都地区"		
21531549	"Intensive English: Japanese Issues 2"	"[\"KED-LCB1190W\"]"	"KED"	"LCB"	"1190W"	"[\"レイカー，Ｓ．\"]"	"2021-09-24T09:10:29.668Z"	"言語文化基礎科目"	"英語及び日本語を併用（E/J）"	1	2021	"冬学期"	"[[\"月曜日\",\"１時限\"],[\"月曜日\",\"２時限\"]]"	"伊都地区"		
21531550	"Intensive English: Japanese Issues 1"	"[\"KED-LCB1189W\"]"	"KED"	"LCB"	"1189W"	"[\"ウロブレスキ グレゴリ\"]"	"2021-10-01T09:27:57.360Z"	"言語文化基礎科目"	"英語及び日本語を併用（E/J）"	1	2021	"秋学期"	"[[\"月曜日\",\"１時限\"],[\"月曜日\",\"２時限\"]]"	"伊都地区"		
21531551	"Intensive English: Japanese Issues 2"	"[\"KED-LCB1190W\"]"	"KED"	"LCB"	"1190W"	"[\"ウロブレスキ グレゴリ\"]"	"2021-10-01T09:28:44.237Z"	"言語文化基礎科目"	"英語及び日本語を併用（E/J）"	1	2021	"冬学期"	"[[\"月曜日\",\"１時限\"],[\"月曜日\",\"２時限\"]]"	"伊都地区"		
21531552	"Intensive English: Japanese Issues 1"	"[\"KED-LCB1189W\"]"	"KED"	"LCB"	"1189W"	"[\"ﾍﾟｲﾝﾀｰ，ｱﾝﾄﾞﾘｭｰ\"]"	"2021-10-01T09:31:41.681Z"	"言語文化基礎科目"	"英語及び日本語を併用（E/J）"	1	2021	"秋学期"	"[[\"月曜日\",\"１時限\"],[\"月曜日\",\"２時限\"]]"	"伊都地区"		
21531553	"Intensive English: Japanese Issues 2"	"[\"KED-LCB1190W\"]"	"KED"	"LCB"	"1190W"	"[\"ﾍﾟｲﾝﾀｰ，ｱﾝﾄﾞﾘｭｰ\"]"	"2021-10-01T09:32:22.738Z"	"言語文化基礎科目"	"英語及び日本語を併用（E/J）"	1	2021	"冬学期"	"[[\"月曜日\",\"１時限\"],[\"月曜日\",\"２時限\"]]"	"伊都地区"		
21531554	"Intensive English: Japanese Issues 1"	"[\"KED-LCB1189W\"]"	"KED"	"LCB"	"1189W"	"[\"姜　益俊\"]"	"2021-10-01T09:34:07.403Z"	"言語文化基礎科目"	"英語及び日本語を併用（E/J）"	1	2021	"秋学期"	"[[\"月曜日\",\"１時限\"],[\"月曜日\",\"２時限\"]]"	"伊都地区"		
21531556	"中国語実践Ⅰ"	"[\"KED-LCB1421J\"]"	"KED"	"LCB"	"1421J"	"[\"董　玉婷\"]"	"2021-09-30T03:29:20.460Z"	"言語文化基礎科目"	"日本語（J）"	1	2021	"後期"	"[[\"月曜日\",\"１時限\"]]"	"伊都地区"		
21531601	"先史学入門"	"[\"KED-HSS1121J\"]"	"KED"	"HSS"	"1121J"	"[\"溝口　孝司\"]"	"2021-03-30T03:27:39.687Z"	"文系ディシプリン科目"	"日本語（J）"	2	2021	"後期"	"[[\"月曜日\",\"２時限\"]]"	"伊都地区"		
21531602	"哲学・思想入門"	"[\"KED-HSS1111J\"]"	"KED"	"HSS"	"1111J"	"[\"南澤　良彦\"]"	"2021-09-01T07:48:28.249Z"	"文系ディシプリン科目"	"日本語（J）"	2	2021	"後期"	"[[\"月曜日\",\"２時限\"]]"	"伊都地区"		
21531603	"文学・言語学入門"	"[\"KED-HSS1141J\"]"	"KED"	"HSS"	"1141J"	"[\"下地　理則\"]"	"2021-08-20T08:35:48.320Z"	"文系ディシプリン科目"	"日本語（J）"	2	2021	"後期"	"[[\"月曜日\",\"２時限\"]]"	"伊都地区"		
21531604	"歴史学入門"	"[\"KED-HSS1131J\"]"	"KED"	"HSS"	"1131J"	"[\"岩崎　義則\"]"	"2021-10-03T23:16:47.731Z"	"文系ディシプリン科目"	"日本語（J）"	2	2021	"後期"	"[[\"月曜日\",\"２時限\"]]"	"伊都地区"		
21531605	"心理学入門"	"[\"KED-HSS1311J\"]"	"KED"	"HSS"	"1311J"	"[\"山田　祐樹\"]"	"2021-08-20T08:19:18.431Z"	"文系ディシプリン科目"	"日本語（J）"	2	2021	"後期"	"[[\"月曜日\",\"２時限\"]]"	"伊都地区"		
21531606	"文化人類学入門"	"[\"KED-HSS1221J\"]"	"KED"	"HSS"	"1221J"	"[\"古川　不可知\"]"	"2021-09-29T01:54:28.152Z"	"文系ディシプリン科目"	"日本語（J）"	2	2021	"後期"	"[[\"月曜日\",\"２時限\"]]"	"伊都地区"		
21531607	"芸術学入門"	"[\"KED-HSS1151J\"]"	"KED"	"HSS"	"1151J"	"[\"東口　豊\"]"	"2021-09-19T11:39:38.179Z"	"文系ディシプリン科目"	"日本語（J）"	2	2021	"後期"	"[[\"月曜日\",\"２時限\"]]"	"伊都地区"		
21531619	"微分積分学Ⅱ"	"[\"KED-SMA1124J\"]"	"KED"	"SMA"	"1124J"	"[\"松井　卓\"]"	"2021-10-06T08:00:43.515Z"	"理系ディシプリン科目　専門基礎系"	"日本語（J）"	2	2021	"後期"	"[[\"月曜日\",\"２時限\"]]"	"伊都地区"		
21531620	"微分積分学Ⅱ"	"[\"KED-SMA1124J\"]"	"KED"	"SMA"	"1124J"	"[\"増田　俊彦\"]"	"2021-09-28T01:34:22.745Z"	"理系ディシプリン科目　専門基礎系"	"日本語（J）"	2	2021	"後期"	"[[\"月曜日\",\"２時限\"]]"	"伊都地区"		
21531652	"ドイツ語ⅡA"	"[\"KED-LCB1215J\"]"	"KED"	"LCB"	"1215J"	"[\"田畑　義之\"]"	"2021-10-02T23:05:32.234Z"	"言語文化基礎科目"	"日本語（J）"	1	2021	"秋学期"	"[[\"月曜日\",\"２時限\"],[\"木曜日\",\"２時限\"]]"	"伊都地区"		
21531653	"ドイツ語ⅡB"	"[\"KED-LCB1216J\"]"	"KED"	"LCB"	"1216J"	"[\"田畑　義之\"]"	"2021-10-02T23:04:47.444Z"	"言語文化基礎科目"	"日本語（J）"	1	2021	"冬学期"	"[[\"月曜日\",\"２時限\"],[\"木曜日\",\"２時限\"]]"	"伊都地区"		
21531654	"ドイツ語ⅡA"	"[\"KED-LCB1215J\"]"	"KED"	"LCB"	"1215J"	"[\"栗山　暢\"]"	"2021-05-20T05:45:05.924Z"	"言語文化基礎科目"	"日本語（J）"	1	2021	"秋学期"	"[[\"月曜日\",\"２時限\"],[\"木曜日\",\"２時限\"]]"	"伊都地区"		
21531655	"ドイツ語ⅡB"	"[\"KED-LCB1216J\"]"	"KED"	"LCB"	"1216J"	"[\"栗山　暢\"]"	"2021-05-20T05:45:41.994Z"	"言語文化基礎科目"	"日本語（J）"	1	2021	"冬学期"	"[[\"月曜日\",\"２時限\"],[\"木曜日\",\"２時限\"]]"	"伊都地区"		
21531668	"中国語ⅡA"	"[\"KED-LCB1415J\"]"	"KED"	"LCB"	"1415J"	"[\"祝　利\"]"	"2021-09-19T02:11:27.334Z"	"言語文化基礎科目"	"日本語（J）"	1	2021	"秋学期"	"[[\"月曜日\",\"２時限\"],[\"木曜日\",\"２時限\"]]"	"伊都地区"		
21531669	"中国語ⅡB"	"[\"KED-LCB1416J\"]"	"KED"	"LCB"	"1416J"	"[\"祝　利\"]"	"2021-09-19T02:14:06.754Z"	"言語文化基礎科目"	"日本語（J）"	1	2021	"冬学期"	"[[\"月曜日\",\"２時限\"],[\"木曜日\",\"２時限\"]]"	"伊都地区"		
21531672	"中国語ⅡA"	"[\"KED-LCB1415J\"]"	"KED"	"LCB"	"1415J"	"[\"中里見　敬\"]"	"2021-09-30T09:24:44.616Z"	"言語文化基礎科目"	"日本語（J）"	1	2021	"秋学期"	"[[\"月曜日\",\"２時限\"],[\"木曜日\",\"２時限\"]]"	"伊都地区"		
21531673	"中国語ⅡB"	"[\"KED-LCB1416J\"]"	"KED"	"LCB"	"1416J"	"[\"中里見　敬\"]"	"2021-08-19T08:13:40.223Z"	"言語文化基礎科目"	"日本語（J）"	1	2021	"冬学期"	"[[\"月曜日\",\"２時限\"],[\"木曜日\",\"２時限\"]]"	"伊都地区"		
21531674	"中国語ⅡA"	"[\"KED-LCB1415J\"]"	"KED"	"LCB"	"1415J"	"[\"羽田　ジェシカ\"]"	"2021-09-01T03:16:08.717Z"	"言語文化基礎科目"	"日本語（J）"	1	2021	"秋学期"	"[[\"月曜日\",\"２時限\"],[\"木曜日\",\"２時限\"]]"	"伊都地区"		
21531675	"中国語ⅡB"	"[\"KED-LCB1416J\"]"	"KED"	"LCB"	"1416J"	"[\"羽田　ジェシカ\"]"	"2021-09-01T03:16:34.301Z"	"言語文化基礎科目"	"日本語（J）"	1	2021	"冬学期"	"[[\"月曜日\",\"２時限\"],[\"木曜日\",\"２時限\"]]"	"伊都地区"		
21531689	"身体運動科学実習ⅠA"	"[\"KED-HSP1225J\"]"	"KED"	"HSP"	"1225J"	"[\"杉山　佳生\"]"	"2021-09-10T00:22:52.289Z"	"健康･スポーツ科目"	"日本語（J）"	0.5	2021	"秋学期"	"[[\"月曜日\",\"２時限\"]]"	"伊都地区"		
21531690	"身体運動科学実習ⅠB"	"[\"KED-HSP1226J\"]"	"KED"	"HSP"	"1226J"	"[\"杉山　佳生\"]"	"2021-09-10T00:37:34.085Z"	"健康･スポーツ科目"	"日本語（J）"	0.5	2021	"冬学期"	"[[\"月曜日\",\"２時限\"]]"	"伊都地区"		
21531691	"身体運動科学実習ⅠA"	"[\"KED-HSP1225J\"]"	"KED"	"HSP"	"1225J"	"[\"増本　賢治\"]"	"2021-09-10T00:47:59.391Z"	"健康･スポーツ科目"	"日本語（J）"	0.5	2021	"秋学期"	"[[\"月曜日\",\"２時限\"]]"	"伊都地区"		
21531692	"身体運動科学実習ⅠB"	"[\"KED-HSP1226J\"]"	"KED"	"HSP"	"1226J"	"[\"増本　賢治\"]"	"2021-09-10T00:50:37.813Z"	"健康･スポーツ科目"	"日本語（J）"	0.5	2021	"冬学期"	"[[\"月曜日\",\"２時限\"]]"	"伊都地区"		
21531693	"身体運動科学実習ⅠA"	"[\"KED-HSP1225J\"]"	"KED"	"HSP"	"1225J"	"[\"内田　若希\"]"	"2021-09-10T01:42:22.226Z"	"健康･スポーツ科目"	"日本語（J）"	0.5	2021	"秋学期"	"[[\"月曜日\",\"２時限\"]]"	"伊都地区"		
21531694	"身体運動科学実習ⅠB"	"[\"KED-HSP1226J\"]"	"KED"	"HSP"	"1226J"	"[\"内田　若希\"]"	"2021-09-10T02:06:28.106Z"	"健康･スポーツ科目"	"日本語（J）"	0.5	2021	"冬学期"	"[[\"月曜日\",\"２時限\"]]"	"伊都地区"		
21531695	"Modern History of Japan Ⅱ"	"[\"KED-GES1251E\"]"	"KED"	"GES"	"1251E"	"[\"今井　亮一\"]"	"2021-05-27T03:45:21.845Z"	"総合科目"	"英語（E）"	2	2021	"前期"	"[[\"月曜日\",\"５時限\"]]"	"伊都地区"		
21531715	"有機物質化学Ⅰ"	"[\"KED-SCH1222J\"]"	"KED"	"SCH"	"1222J"	"[\"古田　弘幸\"]"	"2021-09-27T05:48:41.222Z"	"理系ディシプリン科目　専門基礎系"	"日本語（J）"	1	2021	"秋学期"	"[[\"月曜日\",\"３時限\"]]"	"伊都地区"		
21531716	"有機物質化学Ⅱ"	"[\"KED-SCH1223J\"]"	"KED"	"SCH"	"1223J"	"[\"古田　弘幸\"]"	"2021-09-27T05:49:47.048Z"	"理系ディシプリン科目　専門基礎系"	"日本語（J）"	1	2021	"冬学期"	"[[\"月曜日\",\"３時限\"]]"	"伊都地区"		
21531725	"電磁気学基礎"	"[\"KED-SPH1124J\"]"	"KED"	"SPH"	"1124J"	"[\"中野　道彦\"]"	"2021-09-27T04:29:40.497Z"	"理系ディシプリン科目　専門基礎系"	"日本語（J）"	1	2021	"秋学期"	"[[\"月曜日\",\"３時限\"]]"	"伊都地区"		
21531726	"熱力学基礎"	"[\"KED-SPH1125J\"]"	"KED"	"SPH"	"1125J"	"[\"伊藤　衡平\"]"	"2021-12-05T13:36:59.863Z"	"理系ディシプリン科目　専門基礎系"	"日本語（J）"	1	2021	"冬学期"	"[[\"月曜日\",\"３時限\"]]"	"伊都地区"		
21531727	"熱力学基礎"	"[\"KED-SPH1125J\"]"	"KED"	"SPH"	"1125J"	"[\"森上　修\"]"	"2021-08-31T04:36:15.318Z"	"理系ディシプリン科目　専門基礎系"	"日本語（J）"	1	2021	"秋学期"	"[[\"月曜日\",\"３時限\"]]"	"伊都地区"		
21531728	"電磁気学基礎"	"[\"KED-SPH1124J\"]"	"KED"	"SPH"	"1124J"	"[\"中野　道彦\"]"	"2021-09-27T04:30:17.673Z"	"理系ディシプリン科目　専門基礎系"	"日本語（J）"	1	2021	"冬学期"	"[[\"月曜日\",\"３時限\"]]"	"伊都地区"		
21531755	"ドイツ語ⅡA"	"[\"KED-LCB1215J\"]"	"KED"	"LCB"	"1215J"	"[\"田畑　義之\"]"	"2021-10-02T23:06:11.991Z"	"言語文化基礎科目"	"日本語（J）"	1	2021	"秋学期"	"[[\"月曜日\",\"３時限\"],[\"木曜日\",\"３時限\"]]"	"伊都地区"		
21531756	"ドイツ語ⅡB"	"[\"KED-LCB1216J\"]"	"KED"	"LCB"	"1216J"	"[\"田畑　義之\"]"	"2021-10-02T23:04:00.930Z"	"言語文化基礎科目"	"日本語（J）"	1	2021	"冬学期"	"[[\"月曜日\",\"３時限\"],[\"木曜日\",\"３時限\"]]"	"伊都地区"		
21531757	"ドイツ語ⅡA"	"[\"KED-LCB1215J\"]"	"KED"	"LCB"	"1215J"	"[\"栗山　暢\"]"	"2021-05-20T05:46:17.657Z"	"言語文化基礎科目"	"日本語（J）"	1	2021	"秋学期"	"[[\"月曜日\",\"３時限\"],[\"木曜日\",\"３時限\"]]"	"伊都地区"		
21531758	"ドイツ語ⅡB"	"[\"KED-LCB1216J\"]"	"KED"	"LCB"	"1216J"	"[\"栗山　暢\"]"	"2021-05-20T05:46:47.768Z"	"言語文化基礎科目"	"日本語（J）"	1	2021	"冬学期"	"[[\"月曜日\",\"３時限\"],[\"木曜日\",\"３時限\"]]"	"伊都地区"		
21531777	"中国語ⅡA"	"[\"KED-LCB1415J\"]"	"KED"	"LCB"	"1415J"	"[\"祝　利\"]"	"2021-09-19T02:17:07.094Z"	"言語文化基礎科目"	"日本語（J）"	1	2021	"秋学期"	"[[\"月曜日\",\"３時限\"],[\"木曜日\",\"３時限\"]]"	"伊都地区"		
21531778	"中国語ⅡB"	"[\"KED-LCB1416J\"]"	"KED"	"LCB"	"1416J"	"[\"祝　利\"]"	"2021-09-19T02:18:36.418Z"	"言語文化基礎科目"	"日本語（J）"	1	2021	"冬学期"	"[[\"月曜日\",\"３時限\"],[\"木曜日\",\"３時限\"]]"	"伊都地区"		
21531781	"中国語ⅡA"	"[\"KED-LCB1415J\"]"	"KED"	"LCB"	"1415J"	"[\"中里見　敬\"]"	"2021-09-30T09:25:21.294Z"	"言語文化基礎科目"	"日本語（J）"	1	2021	"秋学期"	"[[\"月曜日\",\"３時限\"],[\"木曜日\",\"３時限\"]]"	"伊都地区"		
21531782	"中国語ⅡB"	"[\"KED-LCB1416J\"]"	"KED"	"LCB"	"1416J"	"[\"中里見　敬\"]"	"2021-08-19T08:15:12.001Z"	"言語文化基礎科目"	"日本語（J）"	1	2021	"冬学期"	"[[\"月曜日\",\"３時限\"],[\"木曜日\",\"３時限\"]]"	"伊都地区"		
21531783	"中国語ⅡA"	"[\"KED-LCB1415J\"]"	"KED"	"LCB"	"1415J"	"[\"羽田　ジェシカ\"]"	"2021-09-01T03:17:04.236Z"	"言語文化基礎科目"	"日本語（J）"	1	2021	"秋学期"	"[[\"月曜日\",\"３時限\"],[\"木曜日\",\"３時限\"]]"	"伊都地区"		
21531784	"中国語ⅡB"	"[\"KED-LCB1416J\"]"	"KED"	"LCB"	"1416J"	"[\"羽田　ジェシカ\"]"	"2021-09-01T03:17:29.203Z"	"言語文化基礎科目"	"日本語（J）"	1	2021	"冬学期"	"[[\"月曜日\",\"３時限\"],[\"木曜日\",\"３時限\"]]"	"伊都地区"		
21531790	"身体運動科学実習ⅠA"	"[\"KED-HSP1225J\"]"	"KED"	"HSP"	"1225J"	"[\"杉山　佳生\"]"	"2021-09-10T00:23:30.951Z"	"健康･スポーツ科目"	"日本語（J）"	0.5	2021	"秋学期"	"[[\"月曜日\",\"３時限\"]]"	"伊都地区"		
21531791	"身体運動科学実習ⅠB"	"[\"KED-HSP1226J\"]"	"KED"	"HSP"	"1226J"	"[\"杉山　佳生\"]"	"2021-09-10T00:38:04.085Z"	"健康･スポーツ科目"	"日本語（J）"	0.5	2021	"冬学期"	"[[\"月曜日\",\"３時限\"]]"	"伊都地区"		
21531792	"身体運動科学実習ⅠA"	"[\"KED-HSP1225J\"]"	"KED"	"HSP"	"1225J"	"[\"増本　賢治\"]"	"2021-09-10T00:48:45.506Z"	"健康･スポーツ科目"	"日本語（J）"	0.5	2021	"秋学期"	"[[\"月曜日\",\"３時限\"]]"	"伊都地区"		
21531793	"身体運動科学実習ⅠB"	"[\"KED-HSP1226J\"]"	"KED"	"HSP"	"1226J"	"[\"増本　賢治\"]"	"2021-09-10T00:51:23.499Z"	"健康･スポーツ科目"	"日本語（J）"	0.5	2021	"冬学期"	"[[\"月曜日\",\"３時限\"]]"	"伊都地区"		
21531794	"身体運動科学実習ⅠA"	"[\"KED-HSP1225J\"]"	"KED"	"HSP"	"1225J"	"[\"中尾　武平\"]"	"2021-04-21T01:45:10.039Z"	"健康･スポーツ科目"	"日本語（J）"	0.5	2021	"秋学期"	"[[\"月曜日\",\"３時限\"]]"	"伊都地区"		
21531795	"身体運動科学実習ⅠB"	"[\"KED-HSP1226J\"]"	"KED"	"HSP"	"1226J"	"[\"中尾　武平\"]"	"2021-04-21T01:44:43.656Z"	"健康･スポーツ科目"	"日本語（J）"	0.5	2021	"冬学期"	"[[\"月曜日\",\"３時限\"]]"	"伊都地区"		
21531801	"身体運動科学実習ⅠA"	"[\"KED-HSP1225J\"]"	"KED"	"HSP"	"1225J"	"[\"岸本　裕歩\"]"	"2021-09-22T15:23:48.881Z"	"健康･スポーツ科目"	"日本語（J）"	0.5	2021	"秋学期"	"[[\"月曜日\",\"４時限\"]]"	"伊都地区"		
21531802	"身体運動科学実習ⅠB"	"[\"KED-HSP1226J\"]"	"KED"	"HSP"	"1226J"	"[\"岸本　裕歩\"]"	"2021-09-22T15:25:33.947Z"	"健康･スポーツ科目"	"日本語（J）"	0.5	2021	"冬学期"	"[[\"月曜日\",\"４時限\"]]"	"伊都地区"		
21531803	"身体運動科学実習ⅠA"	"[\"KED-HSP1225J\"]"	"KED"	"HSP"	"1225J"	"[\"中尾　武平\"]"	"2021-04-21T01:46:22.033Z"	"健康･スポーツ科目"	"日本語（J）"	0.5	2021	"秋学期"	"[[\"月曜日\",\"４時限\"]]"	"伊都地区"		
21531804	"身体運動科学実習ⅠB"	"[\"KED-HSP1226J\"]"	"KED"	"HSP"	"1226J"	"[\"中尾　武平\"]"	"2021-04-21T01:47:12.306Z"	"健康･スポーツ科目"	"日本語（J）"	0.5	2021	"冬学期"	"[[\"月曜日\",\"４時限\"]]"	"伊都地区"		
21531805	"身体運動科学実習ⅠA"	"[\"KED-HSP1225J\"]"	"KED"	"HSP"	"1225J"	"[\"増本　賢治\"]"	"2021-09-10T00:49:15.692Z"	"健康･スポーツ科目"	"日本語（J）"	0.5	2021	"秋学期"	"[[\"月曜日\",\"４時限\"]]"	"伊都地区"		
21531806	"身体運動科学実習ⅠB"	"[\"KED-HSP1226J\"]"	"KED"	"HSP"	"1226J"	"[\"増本　賢治\"]"	"2021-09-10T00:52:27.956Z"	"健康･スポーツ科目"	"日本語（J）"	0.5	2021	"冬学期"	"[[\"月曜日\",\"４時限\"]]"	"伊都地区"		
